County,Market Name,Market Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,SNAP,FCC Issued,FCC Accepted,Latitude,Longitude,Georeference
Monroe,Rochester Public Market -Thursday,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907,http://www.cityofrochester.gov/publicmarket,Thursday  6am-1pm,Year-round,YR,N,Y,Y,Y,43.1657,-77.59016,"(43.1657, -77.59016)"
Monroe,Rochester Public Market -Tuesday,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907,http://www.cityofrochester.gov/publicmarket,Tuesday  6am-1pm,Year-round,YR,N,Y,Y,Y,43.1657,-77.59016,"(43.1657, -77.59016)"
Monroe,The Mall at Greece Ridge Sat Farmers' Market,271 Greece Ridge Center Drive  Rochester,271 Greece Ridge Center Drive,Rochester,NY,14626,Melanie Fazio,5852251140,http://www.themallatgreeceridge.com,Thu/ Sat 8am-2pm,June 4-October 29,M,Y,N,N,Y,43.20677,-77.69406,"(43.20677, -77.69406)"
Monroe,Webster's Joe Obbie Farmers' Market,Webster Town Center  1028 Ridge Road,1028 Ridge Road,Webster,NY,14580,Jason Bliek,5852611533,http://www.webstersjoeobbiefarmersmarketinc.org,Sat 8:30-1pm,June 11-October 29,M,Y,N,N,Y,43.20964,-77.45416,"(43.20964, -77.45416)"
Montgomery,Canajoharie WINTER Farmers Market,Moose Lodge 159 Erie Blvd.,159 Erie Blvd.,canajoharie,NY,13317,Janet L. Stanley,5186730292,https://www.facebook.com/canajohariefarmersmarket/,2nd Sunday 10a-12p,Nov-April,X/W/P,N,N,N,Y,42.90518,-74.58031,"(42.90518, -74.58031)"
Montgomery,Clancy Farms Farm Stand,265 Heiser Rd.  Fort Plain,265 Heiser Road,Fort Plain,NY,13339,David Clancy,5189934806,,"Tues-Fri 10am-4pm, Sat 1pm-5pm",June 24-October 14,M,Y,N,N,Y,42.91494,-74.62885,"(42.91494, -74.62885)"
Montgomery,Damin Farm Stand,8075 State Highway 5  St. Johnsville,8075 State Highway 5,St. Johnsville,NY,13452,Barb Damin,5185682643,,Daily 9am-6pm,Year-round,YR,Y,N,N,Y,43.00497,-74.72233,"(43.00497, -74.72233)"
Montgomery,Haven of Hope Farm Stand,19 Cemetery St. Fonda,19 Cemetery Street,Fonda,NY,12068,Pat Brooking,5185223342,http://www.havenofhopefarm.org,"Thu-Sat 9am-4pm, Sun 12pm-2pm",Year-round,YR,Y,Y,N,Y,42.95627,-74.36841,"(42.95627, -74.36841)"
Nassau,Cedarmore Farmers Market-Baldwin LIRR,"Baldwin Train Station Parking Lot #BA 12 , btwn Milburn & Brookside Ave.",Lot #BA12 Sunrise Hwy,Baldwin,NY,115510,Imani Jackson,5163783415,http://www.freeportfarmersmarket.org/,Sat  11:30am-3:30pm,July 16-October 29,M,N,Y,N,Y,40.6566,-73.6221,"(40.6566, -73.6221)"
Nassau,Deep Roots Farmers Market,100 Garvies Point Rd  Glen Cove,100 Garvies Point Rd,Glen Cove,NY,11542,Amy Peters,5163185487,,Sat 9am-1pm,June 4-November 19,M,Y,N,N,Y,40.85889,-73.64328,"(40.85889, -73.64328)"
Nassau,Deep Roots WINTER Farmers Market,"100 Village Square Glen Cove, at Bridge St","100 Village Square,",Glen Cove,NY,11542,Amy Peters,5163185487,https://www.facebook.com/seaclifffarmersmarket/,Saturdays 10-2 PM,"December 4-April 30, 2022",X/W/P,N,N,N,Y,40.8643,-73.63233,"(40.8643, -73.63233)"
Nassau,Hempstead Community Farm Stand,99 Nichols Court,99 Nichols Court,Hempstead,NY,11550,Jacob Dixon,5165442955,http://www.choiceforall.org,Sat 11:30am-4pm,July 9-October 22,M,Y,Y,N,Y,40.71148,-73.62851,"(40.71148, -73.62851)"
Nassau,Restoration Farm Farm Stand,140 Bethpage-Sweet Hollow Road,140 Bethpage-Sweet Hollow Road,Old Bethpage,NY,11804,Caroline Fanning,7183094220,http://www.restorationfarm.com,"Tue/Thu  2pm-6pm, Saturday  9am-1pm",May 21-October 29,M/X/W,N,N,N,Y,40.76181,-73.44488,"(40.76181, -73.44488)"
Nassau,Rockville Centre Farmers' Market,"Sunrise Hwy & Longbeach Rd. , Village of Rockville Centre",Sunrise Hwy and Long Beach Rd,Rockville Centre,NY,11570,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday 7am-12pm,June 5-December 18,M/X,Y,N,N,Y,40.65712,-73.6321,"(40.65712, -73.6321)"
Nassau,Roosevelt Community Farm Stand,380 Nassau Rd  Roosevelt,380 Nassau Rd.,Roosevelt,NY,11575,Jacob Dixon,5165442955,http://www.choiceforall.org,Sun 11:30a-4p,July 17-October 29,M,Y,Y,N,Y,40.68172,-73.59132,"(40.68172, -73.59132)"
Nassau,Roslyn Farmers' Market,Christopher Morley Park 500 Searingtown Rd.,500 Searingtown Rd,Roslyn Heights,NY,11577,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Wed 7am-1pm,June 1-December 28,M/X,Y,N,N,Y,40.78188,-73.66277,"(40.78188, -73.66277)"
Nassau,Seaford Farmers' Market,"Seaford Railroad Station Parking lot 3, Sunrise Highway & Washington Ave",Sunrise Highway and Washington St.,Seaford,NY,11783,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sat 7am-12pm,June 4-November 19,M,Y,N,N,Y,40.67572,-73.48657,"(40.67572, -73.48657)"
Nassau,Valley Stream Farmers' Market,"Arthur Hendrickson Park , 123 W Merrick Rd",123 W Merrick Rd,Valley Stream,NY,11580,Ethel Terry,6313233653,,Thu 7am-1pm,June 9-November 17,M,Y,N,N,Y,40.66599,-73.70221,"(40.66599, -73.70221)"
New York,79th Street Greenmarket,366 Columbus Ave. btwn W 77th & W 81st Sts.,West 79th St and Columbus Ave,New York,NY,10024,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/79th-street,Sunday  9am-4pm,Year-Round,YR,N,Y,N,Y,40.78195,-73.97548,"(40.78195, -73.97548)"
New York,82nd Street Saint Stephen's Greenmarket,408 E 82nd St.  btwn 1st & York Aves.,408 East 82nd Street,New York,NY,10128,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/82nd-street,Saturday  9am-2:30pm,Year-round,YR,N,Y,N,Y,40.77394,-73.9506,"(40.77394, -73.9506)"
New York,97th Street Greenmarket,125 W 97th St. btwn Amsterdam & Columbus Aves.,West 97th St and Columbus Ave,New York,NY,10025,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/west-97,Friday  8am-2pm,Year-round,YR,N,Y,N,Y,40.79356,-73.96701,"(40.79356, -73.96701)"
New York,Abingdon Square Greenmarket,601 Hudson St. at W 12th St.,Hudson St and W 12 St,New York,NY,10014,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/abingdon-square,Saturday  8am-2pm,Year-round,YR,N,Y,N,Y,40.73755,-74.00568,"(40.73755, -74.00568)"
New York,Bowling Green Thursday Greenmarket,1 Bowling Green,1 Bowling Green,New York,NY,10004,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Thursday  8am-5pm,Year-round,YR,N,Y,N,Y,40.70445,-74.01423,"(40.70445, -74.01423)"
New York,Bowling Green Tuesday Greenmarket,1 Bowling Green,1 Bowling Green,New York,NY,10004,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/bowling-green-tu,Tuesday  8am-5pm,Year-round,YR,N,Y,N,Y,40.70454,-74.01418,"(40.70454, -74.01418)"
New York,Bro/Sis Green Youth Market,"Johnny Hartman Plaza (North Corner), Across from 140 Hamilton Place",143rd Street and Amsterdam Ave,Manhattan,NY,10031,Wendy Flores,2122837044,http://brotherhood-sistersol.org/programs/environmental-program,Wed  10:30am-6pm,May 18-November 23,P/M,Y,Y,N,Y,40.82396,-73.94855,"(40.82396, -73.94855)"
New York,Chelsea Farmers' Market,383 W 23rd St.,383 W 23rd Street,New York,NY,10011,Dacotah Rousseau,9149234837,http://www.downtoearthmarkets.com,Sun 9am-2pm,May 14-December 17,P/M/X,Y,Y,N,Y,40.74633,-74.00081,"(40.74633, -74.00081)"
New York,Columbia Sun Greenmarket,2910 Broadway btwn W114th & W115th Sts.,Broadway and West 115th St,New York,NY,10027,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Sunday  8am-3pm,Year-round,YR,N,Y,N,Y,40.8073,-73.9643,"(40.8073, -73.9643)"
New York,Columbia Thu Greenmarket,Broadway btwn W 114th &  W 115th Sts.,Broadway and West 115th St,New York,NY,10027,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/columbia-th,Thursday  8am-5pm,Year-round,YR,N,Y,N,Y,40.80731,-73.9643,"(40.80731, -73.9643)"
New York,Dag Hammarskjold Plaza Greenmarket,245 E 47th St. btwn 1st & 2nd Aves.,East 47th St and Second Ave,New York,NY,10017,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/dag-hammarskjold,Wednesday  8am-4pm,Year-round,YR,N,Y,N,Y,40.75298,-73.96989,"(40.75298, -73.96989)"
New York,Grass Roots Farmers' Market,"Jackie Robinson Park W 145th St., btwn Edgecomb & Bradhurst Aves.",West 145th St and Edgecombe Ave,New York,NY,10030,Gabrielle Girigorie,2122522113,,Sat/Tue  9am-4pm,July 5-November 29,M,N,Y,N,Y,40.82365,-73.94385,"(40.82365, -73.94385)"
New York,Harvest Home East Harlem Farmers' Market,E 104th St. & Third Ave.,East 104th St and Third Ave,New York,NY,10029,Maritza Owens,2128283361,http://www.harvesthomefm.org,Thu 8am-4pm,July 7-November 17,M,Y,Y,N,Y,40.79024,-73.94564,"(40.79024, -73.94564)"
New York,Harvest Home Harlem Hospital Farmers' Market,"506 Lenox Ave. , Btwn W 135th & W 137th Sts.",137th Street and Lennox Avenue,New York,NY,10037,Maritza Owens,2128283361,http://www.harvesthomefm.org,Fri 8am-5pm,June 17-November 18,M,Y,Y,N,Y,40.81539,-73.93985,"(40.81539, -73.93985)"
New York,Harvest Home Lenox Ave. Farmers' Market,Lenox Ave. btwn W 117th & W 118th Sts. New York,150 Lenox Avenue,New York,NY,10027,Maritza Owens,2128283361,http://www.harvesthomefm.org,Sat 8am-4pm,June 25-November 19,M,Y,Y,N,Y,40.80295,-73.9489,"(40.80295, -73.9489)"
New York,Harvest Home Metropolitan Farmers' Market,2nd Ave btwn East 99th St. & E97th St,2nd Ave. at East 99th St.,New York,NY,10029,Maritza Owens,2128283361,http://www.harvesthomefm.org,Fri 8am-5pm,June 17-November 18,M,Y,Y,N,Y,40.78553,-73.94615,"(40.78553, -73.94615)"
New York,Inwood Greenmarket,"620 Isham St., Isham Park, btwn Seaman Ave. & Cooper St.",Isham St and Seaman St,New York,NY,10034,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/inwood,Saturday  8am-3pm,Year-round,YR,N,Y,N,Y,40.86988,-73.9209,"(40.86988, -73.9209)"
New York,Morningside Park Farmers' Market,237 Manhattan Ave,237 Manhattan Ave.,New York,NY,10025,Dacotah Rousseau,9149234837,http://www.downtoearthmarkets.com,Sat 9am-2pm,May 14-December 17,P/M/X,Y,Y,N,Y,40.80173,-73.95915,"(40.80173, -73.95915)"
New York,Soul to Soul Community Farm Stand,Adam Clayton Powell Jr. Blvd between 110th and 111th St.,1800 Adam Clayton Powell Jr. Blvd,New York,NY,10026,Marlow White,6464984764,,Thu/Fri 11am-5pm,Year-round,YR,Y,Y,N,Y,40.79967,-73.95481,"(40.79967, -73.95481)"
New York,Tompkins Square Greenmarket,Tompkins Square Park 111 Ave at E 7 St.,Avenue A and East 7th St,New York,NY,10009,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/tompkins-square,Sunday  9am-5pm,Year-round,YR,N,Y,N,Y,40.72602,-73.98353,"(40.72602, -73.98353)"
New York,Tribeca Greenmarket Saturday,315 Greenwich St. at Chambers St,Greenwich St and Chambers St,New York,NY,10023,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/tribeca-sa,Saturday  8am-3pm,Year-round,YR,N,Y,N,Y,40.7163,-74.01097,"(40.7163, -74.01097)"
New York,Tribeca Greenmarket Wednesday,315 Greenwich St. at Chambers St,Greenwich St and Chambers St,New York,NY,10023,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Wednesday  8am-3pm,Year-Round,YR,N,Y,N,Y,40.71629,-74.01095,"(40.71629, -74.01095)"
New York,Tucker Square Saturday Greenmarket,125 Columbus Ave btwn W 65th & W 66th Sts.,Columbus and West 66th St,New York,NY,10023,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket/manhattan/tuckerthursday,Saturday  8am-5pm,Year-round,YR,N,Y,N,Y,40.77361,-73.98158,"(40.77361, -73.98158)"
New York,Tucker Square Thursday Greenmarket,125 Columbus Ave btwn W 65th & W 66th Sts.,Columbus and West 66th St,New York,NY,10023,Siobahn Keys,2127887476,http://www.grownyc.org/greenmarket,Thursday  8am-5pm,Year-round,YR,N,Y,N,Y,40.77362,-73.98156,"(40.77362, -73.98156)"
New York,Union Square Friday Greenmarket,"31 Union Square W, NW side of Park",Broadway and East 17th St,New York,NY,10003,Siobahn Keys,2127887476,https://www.grownyc.org/greenmarket,Friday  8am-6pm,Year-round,YR,N,Y,N,Y,40.73701,-73.99025,"(40.73701, -73.99025)"
New York,Union Square Monday Greenmarket,"31 Union Square W, NW side of Park",Broadway and East 17th St,New York,NY,10003,Siobahn Keys,2127887476,https://www.grownyc.org/greenmarket/manhattan-union-square-w,Monday  8am-6pm,Year-round,YR,N,Y,N,Y,40.73712,-73.99029,"(40.73712, -73.99029)"
New York,Union Square Saturday Greenmarket,"31 Union Square W , NW side of Park",Broadway and East 17th St,New York,NY,10003,Siobahn Keys,2127887476,https://www.grownyc.org/greenmarket,Saturday  8am-6pm,Year-round,YR,N,Y,N,Y,40.7371,-73.99032,"(40.7371, -73.99032)"
New York,Union Square Wednesday Greenmarkets,"31 Union Square W, NW side of Park",Broadway and East 17th St,New York,NY,10003,Siobahn Keys,2127887476,https://www.grownyc.org/greenmarket,Wednesday  8am-6pm,Year-round,YR,N,Y,N,Y,40.7371,-73.99032,"(40.7371, -73.99032)"
Niagara,Becken Farms Farm Stand,2585 Upper Mt. Rd Sanborn,2585 Upper Mt. Rd,Sanborn,NY,14132,Elaine Becken,7163164951,,Daily 9am-6pm,Year-round,YR,N,Y,N,Y,43.16823,-78.90518,"(43.16823, -78.90518)"
Niagara,Fleckensteins Farms Farm Stand,2813 Youngstown-Lockport Rd Ransomville,2813 Youngstown Lockport Road,Ransomville,NY,14131,Pete Fleckenstein,7166284841,,Daily  9am-8pm,YR,Year-round,N,N,N,Y,43.23252,-78.89288,"(43.23252, -78.89288)"
Niagara,Human Farms & Greenhouse,2853 Hess Rd. Appleton,2853 Hess Rd,Appleton,NY,14008,JoMarie Human,7165312820,,Daily 10am-6pm,June 1-December 31,M/X,Y,Y,N,Y,43.27537,-78.64954,"(43.27537, -78.64954)"
Niagara,Lockport Community Farmers' Market,57 Canal Street,57 Canal Street,Lockport,NY,14094,Grace Platt,7164340212,http://www.lockportcommunitymarket.com,"Saturday  9am-2pm  , Wednesday  2pm-6pm",June 4-October 22,M,Y,Y,N,Y,43.1705,-78.694,"(43.1705, -78.694)"
Niagara,Newfane Methodist Farmers' Market,2699 Main St.  Newfane,2699 Main St.,Newfane,NY,14108,Amy Luckman,7167787011,,Wed  4:30pm-7pm,July 6-September 28,M,Y,Y,N,Y,43.28365,-78.70879,"(43.28365, -78.70879)"
Niagara,Niagara Falls City Friday Market,19th St. & Pine Ave.,1800-1808 Pine Ave,Niagara Falls,NY,14301,Victor Muto,7167540798,https://www.niagarafallsusa.com/directory/niagara-falls-city-market/,Friday  8am-3pm,Year-round,YR,N,N,N,Y,43.09513,-79.03972,"(43.09513, -79.03972)"
Niagara,Niagara Falls City Monday Market,19th St. & Pine Ave.,1800-1808 Pine Ave,Niagara Falls,NY,14301,Victor Muto,7167540798,,Monday  9am-3pm,Year-round,YR,N,N,N,Y,43.09513,-79.03972,"(43.09513, -79.03972)"
Niagara,Niagara Falls City Wednesday Market,19th St. & Pine Ave.,1800-1808 Pine Ave,Niagara Falls,NY,14301,Victor Muto,7167540798,,Wednesday  9am-3pm,Year-round,YR,N,N,N,Y,43.09513,-79.03972,"(43.09513, -79.03972)"
Niagara,North Tonawanda City Sat Farmers' Market,Robinson Rd. & Payne Ave.,310 Robinson Road,North Tonawanda,NY,14120,Donna Braun,7166958555,,Sat 7am-1pm,Year-round,YR,Y,Y,N,Y,43.03377,-78.87021,"(43.03377, -78.87021)"
Niagara,North Tonawanda City Thurs Farmers' Market,Robinson Rd. & Payne Ave.,310 Robinson Road,North Tonawanda,NY,14120,Donna Braun,7166958555,,Thursday  7am-1pm,Year-round,YR,Y,Y,N,Y,43.03377,-78.87021,"(43.03377, -78.87021)"
Niagara,North Tonawanda City Tue Farmers' Market,Robinson Rd. & Payne Ave.,310 Robinson Road,North Tonawanda,NY,14120,Donna Braun,7166958555,,Tuesday 7am-1pm,Year-round,YR,Y,Y,N,Y,43.03377,-78.87021,"(43.03377, -78.87021)"
Niagara,Randy Becken Farm Stand,3302 Upper Mountain Rd.,3302 Upper Mountain Road,Sanborn,NY,14132,Sarah Becken,7165445255,,"Thu/Fri 10am-6pm, Sat 10am-5pm Sun 11am-3pm",August 11-November 16,M,Y,N,N,Y,43.16543,-78.86239,"(43.16543, -78.86239)"
Niagara,Schwab Farm Stand,9035 Rochester Rd. Gasport,9035 Rochester Rd,Gasport,NY,14067,Sharon Brent,7165600853,http://www.schwabsfarm.com,"Mon-Fri  8am-7pm, Sat/Sun  9am-5pm",Year-round,YR,N,Y,N,Y,43.20425,-78.52308,"(43.20425, -78.52308)"
Oneida,City of Utica Farmers' Market,Chancellor Park Elizabeth St.,Bleeker St and 1st St,Utica,NY,13501,Shannon Holmes,3152233973,,Wednesday  8am-5pm,June 29-November 2,M,N,Y,N,Y,43.10043,-75.22483,"(43.10043, -75.22483)"
Oneida,Clinton Farmers' Market,Village Green  21 West Park Row,21 West Park Row,Clinton,NY,13323,Jackie Walters,3158531735,http://www.clintonnychamber.org,Thu 10am-4pm,June 2-October 6,M,Y,N,N,Y,43.04932,-75.37881,"(43.04932, -75.37881)"
Oneida,Oneida County Public Market,"REA Wing Union Station, 321 Main St. Utica",321 Main Street,Utica,NY,13501,Elizabeth Irons,3157983639,http://www.oneidacountymarket.com,Sat 9am-1pm,May 21-October 29,P/M,Y,Y,N,Y,43.10393,-75.2239,"(43.10393, -75.2239)"
Oneida,Oneida County WINTER Public Market,"Inside Main Lobby Union Station, 321 Main Street Downtown Utica",321 Main Street,Utica,NY,13501,Elizabeth Irons,3157983639,http://www.oneidacountymarket.com,Alt Saturdays  9am-1pm,"November 5 - April 22, 2023",M/X/W/P,N,Y,N,Y,43.10393,-75.2239,"(43.10393, -75.2239)"
Oneida,Wagner Farms Farm Stand,5841 Old Oneida Rd. Rome,5841 Old Oneida Rd,Rome,NY,13440,Ronald Wagner,3153395182,http://wagnerfarmsny.com,Daily  10am-6pm,Year-round,YR,N,N,N,Y,43.1805,-75.50086,"(43.1805, -75.50086)"
Oneida,Whitesboro Farmers' Market,10 Park Ave  Village Green,8 Park Avenue,Whitesboro,NY,13492,Ron Loubier,3157361613,,Mon 2pm-7pm,June 7-September 26,M,Y,N,N,Y,43.121773,-75.291136,"(43.121773, -75.291136)"
Onondaga,Bayberry Plaza Farmers' Market,Kinney lot 7608 Oswego Rd.  Liverpool,7608 Oswego Rd,Liverpool,NY,13090,Kathy Parrotta,3156521463,http://www.bayberryplaza.com,Wed 8am-2pm,May 1-October 31,P/M,Y,N,N,Y,43.13779,-76.22602,"(43.13779, -76.22602)"
Onondaga,Central NY Saturday Regional Market Authority,2100 Park St. Syracuse,2100 Park Street,Syracuse,NY,13208,Rachael Ristau,3154228647,http://www.cnyrma.com,Sat 7am-2pm,Year-round,YR,Y,Y,Y,Y,43.07269,-76.16835,"(43.07269, -76.16835)"
Onondaga,Central NY Sunday Regional Market Authority,2100 Park St. Syracuse,2100 Park Street,Syracuse,NY,13208,Rachael Ristau,3154228647,http://www.cnyrma.com,Sun 7am-2pm,Year-round,YR,Y,Y,Y,Y,43.07269,-76.16835,"(43.07269, -76.16835)"
Onondaga,Central NY Thursday Regional Market Authority,2100 Park St. Syracuse,2100 Park Street,Syracuse,NY,13208,Rachael Ristau,3154228647,http://www.cnyrma.com,Thu 7am-2pm,Year-round,YR,Y,Y,Y,Y,43.07269,-76.16835,"(43.07269, -76.16835)"
Onondaga,Fayetteville Farmers' Market,Fayetteville Town Ctr 504 Burdick St.,504 Burdick Street,Fayetteville,NY,13066,Lacey Cashman,3013351434,http://www.fayettevillefarmersmarketcny.com,Thur 12pm-6pm,Year-round,YR,N,N,N,Y,43.02764,-76.01608,"(43.02764, -76.01608)"
Onondaga,Skaeneateles Farmer's Market-Saturday,1 East Austin St. Austin Park Pavilion,1 East Austin Street,Pavilion,NY,13152,Kimberly Kelly,3156851949,https://www.townofskaneateles.com,Sat 9:30am-12:30pm,May 26-October 13,P/M,Y,Y,N,Y,42.95091,-76.43045,"(42.95091, -76.43045)"
Onondaga,Skaneateles Farmers' Market-Thursday,1 East Austin St. Austin Park Pavilion,One E. Austin St,Skaneateles,NY,13152,Kimberly Kelly,3156851949,http://www.townofskaneateles.com,Thu 3pm-6:30pm,May 26-October 13,P/M,Y,Y,N,Y,42.95089,-76.4309,"(42.95089, -76.4309)"
Onondaga,Syracuse Eastside Neighborhood Market,Westcott Community Ctr 826 Euclid Ave,826 Euclid Ave,Syracuse,NY,13210,Jessica Ginney,3154788634,https://westcottcc.org/syracuse-eastside-farmers-market,Wed 2pm-6pm,June 1-November 1,M,Y,Y,N,Y,43.03662,-76.1192,"(43.03662, -76.1192)"
Ontario,Geneva Lakefront Farmers' Market,"Finger Lakes Welcome Center, 35 Lake Front Dr.",35 Lake Front Dr.,Geneva,NY,14456,Liz Toner,3158286588,,Sat 8am-1:30pm,May 28-October 8,M,Y,Y,N,Y,42.869,-76.98106,"(42.869, -76.98106)"
Ontario,Outback Farm Farm Market,2135 County Rd. 8 Canandaigua,2135 County Rd 8,Canandaigua,NY,14424,Marlin & Leann Sensenig,7175870079,http://www.outbackfarmmarket.com,"Mon-Fri  8am-8pm, Saturday  8am-5pm",Year-round,YR,N,N,N,Y,42.92848,-77.30929,"(42.92848, -77.30929)"
Ontario,Victor Farmers' Market,Village Hall Parking Lot 60 East Main St.,60 East Main St,Victor,NY,14564,Roseanne Turner-Adams,5859243311,http://www.victorny.org,Wed 3pm-6pm,June 1-October 26,M,Y,N,N,Y,42.98236,-77.4088,"(42.98236, -77.4088)"
Orange,Goshen Farmers' Market,"Goshen Village Square , 255 Main St.",Main St and Church St,Goshen,NY,10924,Kristen O'Donnell,8452947741,http://www.goshennychamber.com,Fri 9am-3:30pm,May 20-October 28,P/M,Y,N,N,Y,41.40219,-74.32408,"(41.40219, -74.32408)"
Orange,Healthy Orange Farmers' Market,"130 Broadway (lawn next to DMV bldg), btwn Johnston & Landers St. Newburgh",131 Broadway,Newburgh,NY,12550,Jeffrey Woody,8453606691,http://www.healthyorange.com,Tue 10am-2pm,July 5-November 1,M,Y,Y,N,Y,41.50009,-74.01254,"(41.50009, -74.01254)"
Orange,Kirby Farm Hemlock Grove Farm Stand,25 Kinne Lane Middletown,25 Kinne Lane,Middletown,NY,10940,Charles F. Kirby,8453552718,,Daily  8am-6pm,Year-round,YR,N,N,N,Y,41.40479,-74.50332,"(41.40479, -74.50332)"
Orange,Middletown Farmers' Market,Erie Way Park 1-31 Union St. Middletown,1-31 Union St.,Middletown,NY,10940,Stephania Sande,8453438075,http://www.middletownbid.org,Saturday  8am-1pm,June 4-October 22,M,N,N,N,Y,41.44814,-74.41459,"(41.44814, -74.41459)"
Orange,Newburgh Farmers Market,"107 Broadway , (Inside Lobby Winter)",95-107 Broadway,Newburgh,NY,12550,Sember Weinman,8452314424,http://www.newburghnyfarmersmarket.org,Saturday  10am-2pm,"June 12-April 30, 2022",M/X/W/P,N,Y,N,Y,41.49992,-74.0112,"(41.49992, -74.0112)"
Orange,Port Jervis Farmers' Market,1 Hammond Street,1 Hammond Street,Port Jervis,NY,12771,Mark Veeder,9178546659,http://www.pjfarmmarket.com,Sat 10am-1pm,June 4-October 29,M,Y,Y,N,Y,41.37555,-74.69237,"(41.37555, -74.69237)"
Orange,Sleepy Hills Orchard Farm Stand,1328 Route 284 Johnson,1328 Route 284,Johnson,NY,10933,Amy King,8457263797,http://www.sleepyhillsorchard.com,Daily 9am-6pm,July 7-November 23,M,Y,N,N,Y,41.35818,-74.50442,"(41.35818, -74.50442)"
Orange,Soons Orchards Farm Stand,23 Soons Circle  New Hampton,23 Soons Circle,New Hampton,NY,10958,Darcy Whyte,8453745471,http://www.soonsorchards.com,Daily 9am-6pm,Year-round,YR,Y,N,N,Y,41.40258,-74.40356,"(41.40258, -74.40356)"
Orange,Tuxedo Farmers' Market,"Tuxedo Train Station, 470 Rt. 17N",270 State Route 17,Tuxedo,NY,10987,Lorraine Barbarash,8453251278,http://www.tuxedofarmersmarket.com,Sat 9am-2pm,June 11-October 29,M,Y,N,N,Y,41.19447,-74.18447,"(41.19447, -74.18447)"
Orleans,Canal Village Farmers' Market,127 W Center St. Medina,127 W Center St.,Medina,NY,14103,Gail Miller,5857983904,,Sat 9am-2pm,Year-round,YR,Y,Y,N,Y,43.220217,-78.38851,"(43.220217, -78.38851)"
Orleans,Circle R Farm Market,13490 Roosevelt Highway Waterport,13490 Roosevelt Highway,Waterport,NY,14571,Laurie Gregori,5856824435,,Daily 9am-9pm,May 1-October 31,P/M,Y,N,N,Y,43.36049,-78.24848,"(43.36049, -78.24848)"
Orleans,Roberts Farm Market,11170 Maple Ridge Rd. Medina,11170 Maple Ridge Rd.,Medina,NY,14103,Margaret Roberts,5857984247,http://www.robertsfarmmarket.com,Mon-Sat  8am-6pm,Year-round,YR,N,N,N,Y,43.20679,-78.40098,"(43.20679, -78.40098)"
Oswego,B30 Farm Farm Stand,676 Baldwin Road  Fulton,676 Baldwin Road,Fulton,NY,13069,Timothy F. Moshier,3154399991,http://www.b30f.com,Mon-Wed  11am-5pm,Year-round,YR,N,N,N,Y,43.38285,-76.34859,"(43.38285, -76.34859)"
Oswego,Grindstone Farm Stand,780 County Route 28,780 County Route 28,Pulaski,NY,13142,Ella Gibbs,3152984139,http://grindstonefarm.com,Friday 11am-5pm,Year-round,YR,N,Y,N,Y,43.50657,-76.10799,"(43.50657, -76.10799)"
Oswego,Guppy's Berry Farm Farm Stand,512 County Route 26  West Monroe,512 County Route 26,West Monroe,NY,13617,Elaine Guppy,3156257920,http://www.guppysberryfarmllc.com,"Daily 9am-4pm, Closed Mon",July 20-September 30,M,Y,N,N,Y,43.35052,-76.03094,"(43.35052, -76.03094)"
Otsego,Cooperstown Saturday Farmers' Market,101 Main St. in Pioneer Alley near Keybank,101 Main St,Cooperstown,NY,13326,Karrie Larsson,6075476195,http://www.cooperstownfarmersmarket.org,"Sat 9am-2pm, 10am-2pm (Jan-Apr)",Year-round,YR,Y,Y,N,Y,42.70001,-74.92526,"(42.70001, -74.92526)"
Otsego,Cooperstown Tuesday Farmers' Market,101 Main Street in Pioneer Alley near Keybank,101 Main Street,Cooperstown,NY,13326,Karrie Larsson,6075476195,http://www.cooperstownfarmersmarket.org,Tue 12pm-5pm,June-September,M,Y,Y,N,Y,42.70063,-74.92524,"(42.70063, -74.92524)"
