Row Created Date Time,Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Recipient Count By County,Count Of  Recipients By Rate Code Group And County,Units Total,Paid Claim Total
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,Clinic Treatment,576,461,4357,383839
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,Community Residence,576,1,3,6068
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,Day Treatment,576,44,4462,435503
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,Family Based Treatment/Teaching Family Home,576,12,86,440343
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,Residential Treatment Facility,576,70,14345,7695209
2018-04-27T10:06:00.000,2012,2,Central NY,Cayuga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",576,22,111,53059
2018-04-27T10:06:00.000,2012,2,Central NY,Chenango,ADULT,Clinic Treatment,656,651,6691,914975
2018-04-27T10:06:00.000,2012,2,Central NY,Chenango,ADULT,Community Residence,656,16,143,419252
2018-04-27T10:06:00.000,2012,2,Central NY,Chenango,CHILD,Clinic Treatment,376,376,2235,318965
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,ADULT,Clinic Treatment,1329,1011,6620,855835
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,ADULT,Community Residence,1329,47,344,750242
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,ADULT,Personalized Recovery Oriented Services,1329,246,3210,1050236
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,ADULT,Psychiatric Inpatient,1329,183,1916,1943607
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1329,115,544,223924
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,Clinic Treatment,768,666,6707,1104280
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,Community Residence,768,3,9,20109
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,Family Based Treatment/Teaching Family Home,768,18,173,884237
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,Home and Community Based Services Waiver (HCBS),768,20,4916,638710
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,Psychiatric Inpatient,768,92,1019,1066274
2018-04-27T10:06:00.000,2012,2,Central NY,Clinton,CHILD,"Targeted Case Management (ICM, BCM, SCM)",768,77,380,193598
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,ADULT,Clinic Treatment,780,700,8570,988875
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,ADULT,Community Residence,780,29,170,430152
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,ADULT,Continuing Day Treatment,780,30,2832,131420
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,ADULT,Psychiatric Inpatient,780,88,322,337385
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",780,65,471,223979
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,CHILD,Clinic Treatment,399,360,3569,322997
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,CHILD,Day Treatment,399,41,4497,350464
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,CHILD,Psychiatric Inpatient,399,1,6,6312
2018-04-27T10:06:00.000,2012,2,Central NY,Cortland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",399,40,311,180691
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,ADULT,Clinic Treatment,651,641,4087,653172
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,ADULT,Community Residence,651,24,215,627790
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,ADULT,"Targeted Case Management (ICM, BCM, SCM)",651,37,248,108360
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,CHILD,Clinic Treatment,300,297,1567,242886
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,CHILD,Community Residence,300,1,5,14700
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,CHILD,Family Based Treatment/Teaching Family Home,300,1,1,5122
2018-04-27T10:06:00.000,2012,2,Central NY,Delaware,CHILD,"Targeted Case Management (ICM, BCM, SCM)",300,18,111,38739
2018-04-27T10:06:00.000,2012,2,Central NY,Essex,ADULT,Clinic Treatment,271,251,1869,386169
2018-04-27T10:06:00.000,2012,2,Central NY,Essex,ADULT,"Targeted Case Management (ICM, BCM, SCM)",271,47,184,89504
2018-04-27T10:06:00.000,2012,2,Central NY,Essex,CHILD,Clinic Treatment,154,139,1118,228939
2018-04-27T10:06:00.000,2012,2,Central NY,Essex,CHILD,Home and Community Based Services Waiver (HCBS),154,23,146,437411
2018-04-27T10:06:00.000,2012,2,Central NY,Essex,CHILD,"Targeted Case Management (ICM, BCM, SCM)",154,22,156,90636
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,ADULT,Clinic Treatment,956,895,6503,958843
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,ADULT,Community Residence,956,40,326,840464
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,ADULT,Psychiatric Inpatient,956,44,459,477017
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,ADULT,"Targeted Case Management (ICM, BCM, SCM)",956,85,324,159448
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,CHILD,Clinic Treatment,331,295,2634,401957
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,CHILD,Community Residence,331,16,99,967937
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,CHILD,Home and Community Based Services Waiver (HCBS),331,24,142,611356
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,CHILD,Psychiatric Inpatient,331,1,3,3603
2018-04-27T10:06:00.000,2012,2,Central NY,Franklin,CHILD,"Targeted Case Management (ICM, BCM, SCM)",331,66,486,231316
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,ADULT,Clinic Treatment,681,595,5446,528198
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,ADULT,Community Residence,681,87,550,1412072
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,ADULT,Continuing Day Treatment,681,56,8037,456689
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,CHILD,Clinic Treatment,275,257,3898,484603
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,CHILD,Community Residence,275,1,1,2137
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,CHILD,Day Treatment,275,20,1638,129795
2018-04-27T10:06:00.000,2012,2,Central NY,Fulton,CHILD,Family Based Treatment/Teaching Family Home,275,9,68,363986
2018-04-27T10:06:00.000,2012,2,Central NY,Herkimer,ADULT,Clinic Treatment,543,488,2732,499211
2018-04-27T10:06:00.000,2012,2,Central NY,Herkimer,ADULT,Community Residence,543,51,319,790249
2018-04-27T10:06:00.000,2012,2,Central NY,Herkimer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",543,47,246,85854
2018-04-27T10:06:00.000,2012,2,Central NY,Herkimer,CHILD,Clinic Treatment,178,178,860,158049
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,ADULT,Clinic Treatment,1173,989,8559,898197
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,ADULT,Community Residence,1173,85,636,1378199
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,ADULT,Psychiatric Inpatient,1173,268,2674,2141407
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1173,94,623,274823
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,Clinic Treatment,508,404,3873,456483
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,Community Residence,508,16,113,811846
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,Day Treatment,508,15,1461,514328
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,Home and Community Based Services Waiver (HCBS),508,67,7473,1392394
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,Psychiatric Inpatient,508,1,9,7993
2018-04-27T10:06:00.000,2012,2,Central NY,Jefferson,CHILD,"Targeted Case Management (ICM, BCM, SCM)",508,85,459,237215
2018-04-27T10:06:00.000,2012,2,Central NY,Lewis,ADULT,Clinic Treatment,316,309,2822,305395
2018-04-27T10:06:00.000,2012,2,Central NY,Lewis,ADULT,"Targeted Case Management (ICM, BCM, SCM)",316,24,50,20795
2018-04-27T10:06:00.000,2012,2,Central NY,Lewis,CHILD,Clinic Treatment,188,187,2129,237639
2018-04-27T10:06:00.000,2012,2,Central NY,Lewis,CHILD,"Targeted Case Management (ICM, BCM, SCM)",188,10,27,15687
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,ADULT,Clinic Treatment,709,623,6089,873634
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,ADULT,Community Residence,709,35,196,473635
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,ADULT,Continuing Day Treatment,709,92,8274,642325
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,ADULT,"Targeted Case Management (ICM, BCM, SCM)",709,77,484,215864
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,CHILD,Clinic Treatment,397,383,3449,496464
2018-04-27T10:06:00.000,2012,2,Central NY,Madison,CHILD,"Targeted Case Management (ICM, BCM, SCM)",397,38,227,101242
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,ADULT,Clinic Treatment,1550,1314,8659,561610
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,ADULT,Community Residence,1550,56,462,1028427
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,ADULT,Personalized Recovery Oriented Services,1550,213,2929,1299524
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,ADULT,Psychiatric Inpatient,1550,185,1025,851027
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1550,130,760,365464
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,CHILD,Clinic Treatment,660,626,5563,429119
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,CHILD,Community Residence,660,17,88,768839
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,CHILD,Psychiatric Inpatient,660,1,4,3860
2018-04-27T10:06:00.000,2012,2,Central NY,Montgomery,CHILD,"Targeted Case Management (ICM, BCM, SCM)",660,74,587,296503
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Assertive Community Treatment,4966,213,1556,2073367
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Clinic Treatment,4966,3929,28297,2953938
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Community Residence,4966,223,1601,5753817
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Continuing Day Treatment,4966,75,3105,146337
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Psychiatric Inpatient,4966,514,4341,2810727
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Psychiatric Inpatient OMH,4966,13,1754,1763933
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),4966,739,7035,8151271
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4966,595,4149,1460297
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,CHILD,Clinic Treatment,2191,1921,15784,2697903
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,CHILD,Community Residence,2191,1,3,8716
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,CHILD,Psychiatric Inpatient OMH,2191,314,6803,9628857
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,CHILD,Residential Treatment Facility,2191,26,5048,2770759
2018-04-27T10:06:00.000,2012,2,Central NY,Oneida,CHILD,"Targeted Case Management (ICM, BCM, SCM)",2191,42,325,188825
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Assertive Community Treatment,5139,64,585,759513
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Clinic Treatment,5139,3170,34359,3391073
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Community Residence,5139,198,1764,5962215
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Comprehensive Psychiatric Emergency Program,5139,1282,2748,1508342
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Continuing Day Treatment,5139,283,9002,630026
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Intensive Psychiatric Rehabilitation Treatment,5139,9,112,5220
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Partial Hospitalization,5139,13,255,34311
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Personalized Recovery Oriented Services,5139,130,1266,396494
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Psychiatric Inpatient,5139,653,8250,6064040
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Psychiatric Inpatient OMH,5139,28,2955,3088187
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),5139,957,9298,10728874
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",5139,668,4587,1991956
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Clinic Treatment,2460,2080,31888,4512422
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Community Residence,2460,11,65,648854
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Comprehensive Psychiatric Emergency Program,2460,274,436,286827
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Day Treatment,2460,75,7899,2781545
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Home and Community Based Services Waiver (HCBS),2460,129,11896,2407735
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Partial Hospitalization,2460,6,106,16276
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Psychiatric Inpatient,2460,114,292,250885
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,Psychiatric Inpatient OMH,2460,244,5236,7570438
2018-04-27T10:06:00.000,2012,2,Central NY,Onondaga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",2460,93,676,363988
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,Assertive Community Treatment,1816,54,504,746526
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,Clinic Treatment,1816,1619,10569,791237
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,Community Residence,1816,59,405,1023721
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,Continuing Day Treatment,1816,52,3566,294743
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,Psychiatric Inpatient,1816,260,2537,2073086
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1816,114,524,187351
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,CHILD,Clinic Treatment,545,532,3888,310406
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,CHILD,Community Residence,545,1,2,5620
2018-04-27T10:06:00.000,2012,2,Central NY,Oswego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",545,51,387,219666
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,ADULT,Clinic Treatment,742,648,3407,467315
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,ADULT,Community Residence,742,19,175,514585
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,ADULT,Psychiatric Inpatient,742,116,1345,930163
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",742,43,190,83246
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,CHILD,Clinic Treatment,319,308,1682,236938
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,CHILD,Community Residence,319,12,66,669014
2018-04-27T10:06:00.000,2012,2,Central NY,Otsego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",319,11,58,20242
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Assertive Community Treatment,1894,46,398,582217
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Clinic Treatment,1894,1115,7060,1415136
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Community Residence,1894,43,288,697995
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient,1894,401,3543,2669046
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient OMH,1894,23,4140,4275225
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),1894,1099,10216,11802160
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1894,87,493,165445
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,CHILD,Clinic Treatment,733,568,5246,1217923
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,CHILD,Day Treatment,733,20,1052,293469
2018-04-27T10:06:00.000,2012,2,Central NY,Saint Lawrence,CHILD,Psychiatric Inpatient OMH,733,238,4515,6684899
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Assertive Community Treatment,4677,70,623,874368
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Clinic Treatment,4677,1439,14423,2966361
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Community Residence,4677,334,3129,9135094
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Intensive Psychiatric Rehabilitation Treatment,4677,13,254,23193
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Personalized Recovery Oriented Services,4677,492,4366,1584024
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Psychiatric Inpatient,4677,254,2387,2202663
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Psychiatric Inpatient OMH,4677,33,5210,5290117
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),4677,535,5392,6240152
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4677,2530,17221,16709772
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Clinic Treatment,1310,597,6156,1159653
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Community Residence,1310,15,95,988881
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Day Treatment,1310,148,17982,1428277
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Family Based Treatment/Teaching Family Home,1310,7,42,224469
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Home and Community Based Services Waiver (HCBS),1310,245,2182,5107027
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Psychiatric Inpatient,1310,2,8,7629
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,Residential Treatment Facility,1310,35,7295,2942065
2018-04-27T10:06:00.000,2012,3,Hudson River,Albany,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1310,400,2011,1716406
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,ADULT,Clinic Treatment,827,664,7198,1191750
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,ADULT,Community Residence,827,43,339,923669
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,ADULT,Personalized Recovery Oriented Services,827,119,1658,787299
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,ADULT,Psychiatric Inpatient,827,134,2085,1556980
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,ADULT,"Targeted Case Management (ICM, BCM, SCM)",827,89,695,378529
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,CHILD,Clinic Treatment,249,236,2131,409412
2018-04-27T10:06:00.000,2012,3,Hudson River,Columbia,CHILD,"Targeted Case Management (ICM, BCM, SCM)",249,41,282,152312
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Assertive Community Treatment,3692,1,1,688
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Clinic Treatment,3692,2843,26188,3576143
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Community Residence,3692,113,914,2474256
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Continuing Day Treatment,3692,309,8227,453523
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Intensive Psychiatric Rehabilitation Treatment,3692,27,557,119395
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Partial Hospitalization,3692,190,1410,159209
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Personalized Recovery Oriented Services,3692,308,3382,1359876
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient,3692,274,4747,3365328
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient OMH,3692,3,32,30223
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3692,333,333,459873
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3692,1292,10523,3520522
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Clinic Treatment,1627,1286,11250,2393434
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Community Residence,1627,2,9,24634
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Day Treatment,1627,304,11404,963846
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Home and Community Based Services Waiver (HCBS),1627,32,1323,534082
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Partial Hospitalization,1627,56,828,141471
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,Residential Treatment Facility,1627,30,7292,3506142
2018-04-27T10:06:00.000,2012,3,Hudson River,Dutchess,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1627,82,396,219606
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,ADULT,Clinic Treatment,707,625,6620,1161817
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,ADULT,Community Residence,707,40,358,1014835
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,ADULT,Personalized Recovery Oriented Services,707,133,1348,521750
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,ADULT,"Targeted Case Management (ICM, BCM, SCM)",707,3,24,15936
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,CHILD,Clinic Treatment,264,259,2852,521797
2018-04-27T10:06:00.000,2012,3,Hudson River,Greene,CHILD,"Targeted Case Management (ICM, BCM, SCM)",264,35,125,67100
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Assertive Community Treatment,3688,96,726,731844
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Clinic Treatment,3688,2890,30508,3863988
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Community Residence,3688,168,1558,5048119
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Continuing Day Treatment,3688,26,67,3095
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Personalized Recovery Oriented Services,3688,422,5508,2016367
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Psychiatric Inpatient,3688,387,4960,4012647
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,Psychiatric Inpatient OMH,3688,19,5099,3911058
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3688,375,2931,1386436
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,Clinic Treatment,1175,1123,10364,1625369
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,Community Residence,1175,18,94,954286
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,Day Treatment,1175,48,1623,552826
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,Home and Community Based Services Waiver (HCBS),1175,44,246,659075
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,Psychiatric Inpatient,1175,1,1,912
2018-04-27T10:06:00.000,2012,3,Hudson River,Orange,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1175,21,153,77571
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,Clinic Treatment,527,366,4003,839176
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,Community Residence,527,32,128,346351
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,Partial Hospitalization,527,18,330,27157
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,Personalized Recovery Oriented Services,527,124,1565,623743
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,Psychiatric Inpatient,527,101,1136,891687
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,ADULT,"Targeted Case Management (ICM, BCM, SCM)",527,56,346,189457
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,CHILD,Clinic Treatment,186,146,1484,319290
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,CHILD,Community Residence,186,3,7,19638
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,CHILD,Home and Community Based Services Waiver (HCBS),186,21,168,336728
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,CHILD,Residential Treatment Facility,186,21,5093,2884419
2018-04-27T10:06:00.000,2012,3,Hudson River,Putnam,CHILD,"Targeted Case Management (ICM, BCM, SCM)",186,9,47,31208
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,Clinic Treatment,2873,2510,27370,2807381
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,Community Residence,2873,142,1328,3312225
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,Continuing Day Treatment,2873,147,8351,333029
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,Intensive Psychiatric Rehabilitation Treatment,2873,18,332,36693
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,Psychiatric Inpatient,2873,478,3749,2573330
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2873,272,2302,1013007
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,CHILD,Clinic Treatment,921,910,7679,2076622
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,CHILD,Community Residence,921,1,5,12509
2018-04-27T10:06:00.000,2012,3,Hudson River,Rensselaer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",921,118,707,334033
2018-04-27T10:06:00.000,2012,3,Hudson River,Rockland,ADULT,Assertive Community Treatment,4076,73,614,903171
2018-04-27T10:06:00.000,2012,3,Hudson River,Rockland,ADULT,Clinic Treatment,4076,2134,17646,2439784
